Date,Time,Latitude,Longitude
17-07-2023,14:00,59.85044981113527,11.23749079517517
17-07-2023,15:00,59.83481276762785,11.25522487424397
17-07-2023,16:00,59.73678196440463,11.39835448108856
17-07-2023,17:00,59.69509163500661,11.45306074794499
17-07-2023,18:00,59.57151862530902,11.57868880288458
17-07-2023,19:00,59.48024440302849,11.66275886725566
17-07-2023,20:00,59.47003324521688,11.6530881542821
17-07-2023,21:00,59.47000424383189,11.65309268050981
17-07-2023,22:00,59.4699804392269,11.6530741565038
18-07-2023,08:00,59.47014895738985,11.65285371245039
18-07-2023,09:00,59.46623323559718,11.66182307037385
18-07-2023,10:00,59.48115027599805,11.66165113276091
18-07-2023,11:00,59.50905650230015,11.81880051628595
18-07-2023,12:00,59.45093970702643,11.84773908033811
18-07-2023,13:00,59.42542329855448,11.99338646266212
18-07-2023,14:00,59.3157173929328,11.90273947213588
18-07-2023,15:00,59.31591156332345,11.90253589173262
18-07-2023,16:00,59.20676194136888,11.98937430047615
18-07-2023,17:00,59.1327233380693,12.11762520748625
18-07-2023,18:00,59.02927636791609,12.22404316677078
18-07-2023,19:00,58.98525525638147,12.28396511986299
18-07-2023,20:00,58.98810111046322,12.25570294647665
18-07-2023,21:00,58.98510620003501,12.2828254848833
18-07-2023,22:00,58.98499631328411,12.28285130114507
19-07-2023,08:00,58.98694202256548,12.2579635543021
19-07-2023,09:00,58.98505066198345,12.28277278606874
19-07-2023,10:00,58.9423907255507,12.28199607328744
19-07-2023,11:00,58.94310602721833,12.45787418011162
19-07-2023,12:00,58.71376852976071,12.356708021846
19-07-2023,13:00,58.5757598879042,12.35734558552168
19-07-2023,14:00,58.53173873298645,12.29865426230258
19-07-2023,15:00,58.46469914546093,12.26307847538242
19-07-2023,16:00,58.38337414903447,12.30896260590507
19-07-2023,17:00,58.32648383201697,12.26189477397669
19-07-2023,18:00,58.19996469724452,12.19326414413843
19-07-2023,19:00,58.12466628854919,12.03559270129729
19-07-2023,20:00,58.12476903726701,12.03542997512425
19-07-2023,21:00,58.12520615081436,11.98106349186875
19-07-2023,22:00,58.12520876086864,11.97863291448284
20-07-2023,08:00,58.13489122050346,12.01423089574317
20-07-2023,09:00,58.1336863210549,12.11167409400365
20-07-2023,10:00,58.13104314651687,12.12701242855244
20-07-2023,11:00,57.98788984660415,12.16271103005024
20-07-2023,12:00,57.85710859206712,12.02129179436817
20-07-2023,13:00,57.72086745407017,12.0036163137549
20-07-2023,14:00,57.65284088145587,12.01764951329348
20-07-2023,15:00,57.49239777479166,12.07957499493769
20-07-2023,16:00,57.48868636792292,12.08831478842729
20-07-2023,17:00,57.42976166371562,12.21556257678355
20-07-2023,18:00,57.42494371259343,12.28164321744095
20-07-2023,19:00,57.42789724975353,12.28589725072693
20-07-2023,20:00,57.42488696710932,12.28153148667168
20-07-2023,21:00,57.42506344808026,12.28181278334212
20-07-2023,22:00,57.43719441379227,12.27652108506815
21-07-2023,08:00,57.42495163349225,12.28162821383428
21-07-2023,09:00,57.42483641831204,12.28151286171314
21-07-2023,10:00,57.31627070350322,12.17572563328983
21-07-2023,11:00,57.23727176902558,12.19793222845737
21-07-2023,12:00,57.09830459212614,12.24342760631092
21-07-2023,13:00,56.96767915624786,12.35890106097135
21-07-2023,14:00,56.94122651131572,12.36406791956384
21-07-2023,15:00,56.85104725330172,12.57084588843706
21-07-2023,16:00,56.7768157739721,12.62117885985656
21-07-2023,17:00,56.66805103744076,12.83229479306418
